Countries and Areas,Under 5 Mortality Rank,Under5 mortality rate  1990,Under5 mortality rate 2016,Under5 mortality rate by sex 2016 male,Under5 mortality rate by sex 2016 female,Infant mortality rate (under 1) 1990,Infant mortality rate (under 1) 2016,Neonatal  mortality rate 2016,Total population (thousands) 2016,Annual number of births (thousands) 2016,Annual number of under5 deaths (thousands) 2016,Life expectancy at birth (years) 2016,Total adult literacy rate  (%) 2011−2016*,Primary school net enrolment ratio (%) 2011−2016*,Low birthweight     (%) U 20112016*,Early initiation of breastfeeding (%) 20112016*,Exclusive breastfeeding 6 months  (%) 20112016*,"Introduction to solid, semisolid or soft foods 68 months (%) 20112016*",Minimum acceptable diet 623 months (%) 20112016*,Breastfeeding at age 2 (%) 20112016*,Stunting (%) moderate & severe 20112016*,Overweight (%) moderate & severe20112016*,Wasting (%) moderate & severe 20112016*,Wasting (%) severe 20112016*,"Vitamin A supplementation, full coverageΔ (%) 2015",Households consuming salt with iodine (%) 20112016*,Life expectancy: females as a % of males,Adult literacy rate: females as a % of males,"Enrolment ratios: 
Mali,5,254,111,115,105,130,68,36,17994.837,757.528,82,57.966,33.06889,55.7207,18,53.3,32.6,41.8,3.3,53.4,30.4,1.9,13.5,3.4,88,81,102.424893459656,49.252,90.9144286448968,80.848,93.5042568800756,48.1,47.9,38,43.7,64.5,2,62.7,58.1,460,587,27,74.2680495845625,91.4314399414302,62.8657812687924,31.2683340364895,45.9705040308987,21.5011444769255,92,86,68,67,75,0,68,68,60,70,85,23,21.6,49.2,79.3,93,0.33161,0.50794,0.62481,110000,14000,9900,5900,1600,1200,6100,1000,500,35,35,21,6.54387184156728,47,,26,,60.52549,39.20776,120.313427645865,11.1121864890589,3.9403,4.17634,79.31521,72.10897,58.83785,52.46513,54.9,51.2,63.54654,59.41872,32.98577,28.16963,34,26.1,17994.837,9805.533,3332.121,2.90047176532124,2.91332148453018,31.937,20.492,10.32,50.357,48.795,42.634,32.388,45.746,57.966,6.057,40.683,5.00505796202672,4.65206054031923,55.8,59,52,17,52,87.2,82.7,76.4,75.2,50.9,72.6,72.7,73,73,4134.579,22.9764737518878,2,40.3,36.5,178,54,68,83,75,52.03104,29.18971,27,21,97,85,1.1,73.3,14.1,5.19858156028369,16.7,33.8,2.02395209580838,28.8,19.6,1.46938775510204,82.5,45.8,1.80131004366812,32,16,2,45.9705040308987,21.5011444769255,2.13804916664939,69,,98,,1.4,,6.4,x,80.6,x,12.59375,x,40.9,,14.5,,3,,18.2,x,25.2,x,1.38461538461538,x,26.8,,86.4,,3.22388059701493,,12,,33,,2.7,,17,,53,,3.2,,5.3,6,5,1,21,54.6,55,55,53,65,5.1,0.3,0,2,51.7,42,70,32.2,32,32,31,27
Mauritania,18,117,81,88,74,71,54,34,4301.018,144.602,12,63.238,45.50378,79.20634,34.7,61.8,41.4,66,,39.6,27.9,1.3,14.8,3.5,83,24.4331864884059,104.809986850863,61.578,105.009627474929,92.944,97.611409995531,30.4,84.7,63,64.4,69.3,4.9,57.9,57.3,630,602,36,69.6076787256982,85.9815932082292,45.1905952696353,44.620624337663,63.0428510326653,17.1490599088708,85,87,73,67,70,0,73,73,73,73,80,33.7,18.8,35.2,18.4,67.2,,,,11000,1000,1000,500,100,,1000,100,100,34,23,23,15.2348451377992,,,,,66.39988,47.71239,86.5196620579305,18,9.39471,11.85294,99.98468,104.99354,77.40671,81.05984,58,62,64.91361,63.36309,21.88363,20.79001,21,19.6,4301.018,1995.866,655.111,2.88748839489675,2.46860557553499,16.213,10.572,7.88,46.109,40.927,34.155,49.13,58.415,63.238,4.674,60.446,4.2491912543697,2.87050769942579,37.6,,,14.2,34.3,65.6,66.6,53.2,36.1,21.2,26.6,80,,,917.494,21.3320195358401,0.8,27.8,21.5,71,,36,54.6,44.4,37.11624,21.05248,10,,75.2,48.6,1.54732510288066,88.4,48.7,1.81519507186858,25.2,32.7,1.29761904761905,26.4,13.5,1.95555555555556,,,,9.4,3.5,2.68571428571429,63.0428510326653,17.1490599088708,3.67616950244921,32.6,,84.4,,2.58895705521472,,26.7,,95.9,,3.59176029962547,,38.9,,17.7,,2.19774011299435,,8.5,,32.5,,3.82352941176471,,,,,,,,1.5,,11.9,,7.93333333333333,,,,,,,,11.9,,,,,43.9,,,,,4.7,1.1,−,−,32.6,,,34.4,,,,
Mauritius,114,23,14,15,12,20,12,8,1262.132,13.49,0,74.72,92.7076,96.14531,14,,21,,,,,,,,,,109.915902570737,95.565,101.74471370658,104.655,99.0849446063922,40.8,,,99.8,98.4,,,,22,53,1300,99.8652241482882,99.9223152188138,99.827682338233,93.1491330307737,93.9310273813474,92.6349768077034,98,97,96,96,92,92,72,96,92,10,95,,,,,,,,,,,,,,,,,,,,,,,,,,97.68915,98.57592,144.23956171529,53.2261781129267,102.63194,105.13657,102.16232,103.94476,95.15859,97.17083,,,96.45427,95.57166,81.65304,85.70463,,,1262.132,295.1,68.108,0.686304527145737,0.139002076563771,6.98,6.178,7.952,29.302,20.936,10.601,63.223,69.425,74.72,1.434,39.548,0.271076640939458,0.257258831876304,,,,,,,,,,,,,,,189.198,14.9903496623174,,,,30.5,,,,,110.87976,84.45621,,,,,,,,,,,,,,,,,,,,,93.9310273813474,92.6349768077034,1.0139909418484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,74,80,27,30,24,63,23,18,35276.786,708.803,19,75.821,69.42539,98.42964,15,30.3,27.8,86.3,,25,14.9,10.7,2.3,1,,,103.069644921109,73.561,94.7738446703397,85.419,95.8981979361782,74.8,77.1,55.3,73.6,72.7,16,,1.2,110,121,320,82.9699953172099,95.7399271299665,63.6587016237321,83.466067685051,89.3492386153857,74.5692588883797,99,99,99,99,99,99,99,99,99,98,90,70.1,22.1,,,,0.0282,0.0097,0.05939,22000,500,1000,1000,100,200,1000,100,100,62,48,95,,,,,,94.62719,87.7834,120.723350802198,58.271236420398,62.74095,50.69104,117.7045,111.55308,98.57387,98.278,90.7,88,90.66771,86.9487,62.05694,63.24438,,,35276.786,11491.047,3508.459,1.34305994859854,1.05185039232451,14.449,7.387,5.13,42.81,29.314,19.965,52.572,64.733,75.821,2.491,60.685,2.14729519094998,1.64096358270499,8.3,9.1,7.5,2.5,15.9,94,,,,,63.9,90.8,92,89.5,5981.682,16.9564256789153,0.6,11,7.5,32,,63.9,,89.6,96.76374,54.50097,,,96.8,91.3,1.06024096385542,92.1,55,1.67454545454545,8.6,20.5,2.38372093023256,22.6,21.3,1.06103286384977,96,82.7,1.16082224909311,,,,89.3492386153857,74.5692588883797,1.19820472869564,,,,,,,37.7,,96,,2.54641909814324,,28.3,,6.7,,4.22388059701493,,13.5,,23.2,,1.71851851851852,,77.2,x,97.1,x,1.25777202072539,x,,,,,,,,,,,,,38.5,36.3,40.8,5.9,78.3,34.5,34.3,34.6,16.3,59,57.6,21.1,8.5,52.3,13.8,19.4,7.2,10.5,,,,
Mozambique,24,248,71,76,67,165,53,27,28829.476,1104.798,78,58.311,50.58381,89.13281,16.9,69,41,95,11,51.5,43.1,7.9,6.1,2.3,99,42.5,107.637738566799,54.12,91.6465119245029,91.981,93.8950544682412,28.2,90.6,50.6,54.3,54.8,3.9,,5.3,410,489,40,47.2587451084818,79.1406752590398,32.1074675899666,23.5607321813144,47.1539815560271,12.3484916691586,95,90,80,80,91,51,80,80,76,80,83,50.2,55,56,35.7,51.4,3.6349,2.76884537178249,3.03431653619772,1800000,200000,120000,83000,13000,9000,62000,9200,4400,80,54,38,,38.6,,43.2,,79.84044,56.54005,66.250823282214,17.5212390868424,,,110.39999,101.17774,91.42027,86.83235,71.3,71.7,34.24748,32.15669,17.08835,19.01598,15.1,16.6,28829.476,14928.959,4950.007,2.99068551248775,2.76187440366837,24.596,21.078,10.091,48.309,45.626,38.953,39.271,42.915,58.311,5.243,32.508,3.7662647615751,3.54031265579469,22.2,20.5,23.8,14.3,48.2,47.9,,,,19.9,22.9,,,,6649.403,23.0645988848358,8.2,37.1,40.2,166,20.3,23.9,73.1,56.6,39.14289,21.42126,28,27.7,50.6,46.8,1.08119658119658,80.3,44.3,1.81264108352145,35.5,46.1,1.29859154929577,65.3,50.4,1.29563492063492,83.3,66.9,1.24514200298954,39.3,25.3,1.55335968379447,47.1539815560271,12.3484916691586,3.81860253214555,42.3,,60.2,,1.42316784869976,,31.5,,89.5,,2.84126984126984,,51.1,,24.1,,2.12033195020747,,40.8,,69.6,,1.70588235294118,,58,,93.2,,1.60689655172414,,18.8,,43.6,,2.31914893617021,,19.8,,43.5,,2.1969696969697,,,,,,,46.6,45.1,48,47.8,49.7,20.3,2.8,1.5,9.6,,,,32.5,32.8,32.2,,
Pakistan,20,139,79,82,75,106,64,46,193203.476,5438.658,424,66.481,56.97715,73.84532,32,18,37.7,66,14.8,56.1,45,4.8,10.5,3.3,98,69.1,102.988727267165,64.117,85.4637038505381,79.272,98.5924715666257,47,73.1,36.6,55,48.2,14.1,42.9,60.4,280,178,140,88.5455563204491,91.5534487341764,86.6419624768248,58.2514042303625,74.3660994321368,48.0529561615475,85,79,72,72,61,53,72,72,0,72,80,64.4,38,64.8,0.2,1,0.1011,0.03698,0.05336,130000,3300,2300,19000,1000,1000,5500,500,100,4,7,10,85.11406135362,,,,,79.76598,65.54779,71.3941330734636,15.5145577897414,77.0315,67.26705,99.68399,85.19363,79.3803,67.88063,67.1,60.1,64.46122,63.55391,57.97413,47.89481,35.9,33.9,193203.476,79004.725,24962.651,2.24843430381708,1.67458362978247,15.169,10.774,7.283,43.111,40.394,28.233,52.837,60.05,66.481,3.481,39.224,3.04584449528528,2.59795194759073,,,,2.8,21,33.6,,,,31.9,42.2,,,,38906.768,20.1377163628257,2.4,13.9,8.2,48,33.3,52.7,58.9,48.8,56.63881,35.44657,5.4,0.6,59.3,22.8,2.60087719298246,71,44.4,1.5990990990991,37.1,48.2,1.29919137466307,41.5,36.6,1.13387978142077,74.9,59.3,1.26306913996627,,,,74.3660994321368,48.0529561615475,1.54758635831119,5,,71.4,,14.28,,29.8,,85.2,,2.85906040268456,,61.6,,23,,2.67826086956522,,33.6,,48.2,,1.43452380952381,,38.8,,87.2,,2.24742268041237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,133,21,9,9,8,18,7,4,2569.804,25.135,0,78.184,97.74669,92.11397,7.6,33.5,29.3,50.2,,31.9,,,,,,,103.215492356086,99.759,101.134934299495,126.389,96.8845080171792,68.9,90.8,84.5,100,98.9,19.5,,,11.27,13,3500,100,,,100,,,97,99,98,98,99,92,98,98,99,97,,,,,,,0.02383,0.025,0.04376,100,,,100,,100,100,,,,86,,,,,,,98.38078,99.64683,147.101857645007,94.2911181549896,58.07047,59.54342,102.43148,103.59401,91.70065,92.54936,96.3,96.7,99.27806,96.18506,75.83688,83.04428,,,2569.804,416.767,129.96,6.48166391896546,1.63745694102561,5.127,2.166,1.531,36.154,22.498,10.146,68.313,74.984,78.184,1.907,99.317,6.5038333392247,0.98450318150553,,,,0,4.2,100,,,,15.9,6.6,49.9,53.1,46.3,200.035,7.78405668292212,0.6,4,,15.6,22.1,5.5,97.7,97.7,100.12358,82.43136,22.8,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8,40.8,40.8,,,88.4,88.6,88.3,,,84.9,39.5,,,55.2,,,11.6,12.2,11,,
Saint Kitts and Nevis,133,32,9,10,8,26,8,6,54.821,,0,,,78.35472,10.4,,,,,,,,,,,,,,102.071514734771,105.497,98.0477640687451,,100,,100,,,,,310,,,,,,,,,96,99,97,99,98,97,98,98,0,0,,,,,,,,,,,,,,,,,,,,,,,53.8,,50,,,,136.870230371919,76.8176749076294,90.9465,81.48936,81.67212,83.36397,77.23892,79.50368,,,96.38333,94.5017,79.62578,82.00569,,,54.821,16.2857545458576,4.52668709310632,1.13291640196904,0.716221889817677,,,,,,,,,,,32.153,0.928576551375321,1.53335858254846,,,,,,,,,,,,,,,,,,,,74.7,,,,,93.26079,86.15145,55.2,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,98,31,17,19,16,26,15,9,195.125,4.861,0,75.013,98.97326,95.95162,10.2,87.6,51.3,,,73.9,4.7,5.4,3.7,1.1,,96.4,108.714669787009,100.19,99.9977326455567,110.946,97.1519953283849,39.4,93.3,72.9,82.5,81.9,4.6,,63.4,29,51,500,95.5143362180647,99.45,94.5852701021789,96.620106950094,98.1332963434186,96.2628983392597,76,95,62,57,68,44,55,55,0,0,,77.8,63,59.2,,,,,,,,,,,,,,,,,,,,,,,99.02962,99.45804,69.1943542086434,29.4117301129981,39.48815,42.19201,106.73232,106.7299,95.56058,96.37228,88,89.1,91.99388,89.37389,66.06035,67.79355,,,195.125,84.608,23.485,0.695048469293534,0.595670776223033,11.072,7.268,4.973,41.229,33.118,24.689,54.777,64.851,75.013,3.976,18.955,0.253255476241797,0.518057985474631,,,,0.7,10.8,58.6,,,,30.3,36.5,,,,43.283,22.1821909032671,1.4,7.8,5.8,39.2,27.6,34.1,98.5,97.4,101.55873,77.91688,4.6,2,67.8,56.7,1.1957671957672,96.9,79.2,1.22348484848485,4.4,4.8,1.09090909090909,,,,88.8,88.4,1.00452488687783,5.3,2.2,2.40909090909091,98.1332963434186,96.2628983392597,1.01943010273353,46.7,,77,,1.64882226980728,,71.7,,94.3,,1.31520223152022,,6.1,,2.6,,2.34615384615385,,,,,,,,85.3,y,90.8,y,1.06447831184056,y,3.3,x,3.4,x,1.03030303030303,x,3.2,x,8.6,x,2.6875,x,,,,,,,,,,,,,,,,,,,,,,
Serbia,153,28,6,6,5,24,5,4,8820.083,93.767,1,75.2,98.84151,96.30226,6.1,50.8,12.8,96.6,71.7,8.9,6,13.9,3.9,1.1,,,107.856628641046,98.722,99.7745188788199,101.44,96.65741,25.1,98.3,93.9,98.4,98.2,29.3,,,12.1,17,3900,91.1824531642154,88.0627371694204,95.0816945676587,94.6428893924397,97.7564838730799,90.7512990897645,98,97,92,93,82,90,91,92,0,0,,89.7,36,,,,0.02503,0.00915,0.0605,2700,,,500,,100,100,,,,62,,,62.8,,,,99.71523,99.72468,120.619991296795,67.0568413716938,58.52113,57.79839,101.45417,101.22541,96.31723,96.28646,98.9,98.8,100,96.65741,96.96833,96.8132,96.7,95.6,8820.083,1780.204,468.988,0.292766195438606,0.386556130401433,9.191,9.839,12.631,18.691,14.904,10.567,67.738,71.499,75.2,1.61,55.668,0.238523037687424,0.225578062015516,9.5,12.2,6.6,0.3,3.2,99.4,,,,,3.8,43.1,44.4,41.8,1063.421,12.0568139778276,,3.5,1.4,22,,2.4,99.2,99.5,102.02021,91.38154,43,52.9,99.5,99.2,1.00302419354839,97.9,99.1,0.987891019172553,6.5,5.2,0.8,50.3,22.1,2.27601809954751,99.6,97.7,1.01944728761515,62.7,41.1,1.52554744525547,97.7564838730799,90.7512990897645,1.07719101383206,97.1,,99.6,,1.02574665293512,,97.5,,95.4,,0.978461538461539,,13.6,,4.1,,3.31707317073171,,,,,,,,97.1,,100,,1.02986611740474,,28.4,x,69,x,2.42957746478873,x,27.7,x,65.5,x,2.36462093862816,x,50.2,51.8,48.5,8.6,81.6,95.5,95,96,87.3,97.8,36.5,71.9,44.1,82.5,75,78,76.4,1.3,1.7,1,2.5,2
The former Yugoslav Republic of Macedonia,123,37,12,13,11,34,11,8,2081.206,23.493,0,75.703,96.12893,91.05736,5.5,21,23,40.5,,12.8,4.9,12.4,1.8,0.2,,,105.482822844869,95.768,99.229101701976,97.422,99.3838297840642,22.3,98.6,93.9,100,99.9,24.9,,,4.3,8,8500,96.774045924671,95.7919514844912,98.0814293849476,90.9112030081396,97.1779641757742,82.5687671232877,99,97,95,95,82,93,94,94,0,0,,93,62,,,,0.01714,0.01,0.03457,500,,,100,,100,100,,,,48,,,,,,,,98.48539,100.693641234893,72.1568144676058,36.44093,36.25787,93.57006,92.84873,91.356,90.74325,98.2,97.9,96.65511,96.05955,78.40864,76.39368,85.8,85.2,2081.206,424.736,117.984,0.160338975228408,0.016685634569248,7.453,7.547,9.798,25.219,17.724,11.277,66.301,71.152,75.703,1.533,57.204,0.14738039671456,0.342460924796709,12.5,12.1,13,0.9,6.9,99.7,,,,,14.5,69.3,71,67.4,252.936,12.1533380165154,,4.3,1.6,18.5,,13.7,,,82.55079,76.25455,,23.4,99.9,99.6,1.00301204819277,94.4,88,1.07272727272727,4.1,5.8,1.41463414634146,18.6,30.3,0.613861386138614,98.1,98,1.00102040816327,32.6,17.8,1.8314606741573,97.1779641757742,82.5687671232877,1.17693369492453,99.2,,100,,1.00806451612903,,78,,97,,1.24358974358974,,7.2,,2,,3.6,,,,,,,,96.0638735241186,,99.4026696295762,,1.03475600122058,,9,x,44.7,x,4.96666666666667,x,,,,,,,29.884,,,,,91.5,91.6,91.3,81.3,96.3,71.1,52.4,18.4,80.8,70.7,70.4,78.8,5,5.2,4.9,10.6,1.2
Togo,21,145,76,82,70,89,51,26,7606.374,256.286,19,60.232,63.74562,95.43129,11.1,60.6,57.5,67,12.1,61.4,27.5,2,6.7,1.5,6,77.0537991993757,102.674465783067,66.324,94.7211902151473,,96.021148764058,32.1,72.7,57.2,44.6,72.5,6.5,35.1,70.8,400,368,58,62.8176377683527,89.7103818031576,44.9160183632134,13.9484823081556,28.0978773982738,4.52969315862057,79,93,89,89,87,0,89,89,90,89,83,48.5,18.6,57.8,42.8,65.4,0.591672,0.645498129469873,0.494886765984269,100000,12000,7600,4100,1000,500,5100,1000,500,86,51,26,26.7171673516215,,,,,89.67247,78.37085,74.9107399440927,11.31,17.29192,17.7832,125.09335,118.48991,94.31286,88.00776,90.3164736317017,86.6840830048283,55.2089,53.01222,,,44.8,40.2,7606.374,3667.95,1175.868,2.68241644186659,2.30770041806728,18.87,12.045,8.686,48.245,42.327,34.028,46.568,55.888,60.232,4.45,40.463,3.88552259848695,3.38977343376799,27.9,29,26.5,5.5,21.8,78.1,4.7,0.3,1.4,18.1,28.7,80.6,81.1,80.1,1665.306,21.8935592701595,0.6,12.7,14.8,77,19.4,25.7,66.5,62.6,67.82578,35.78832,27.9,22.8,95.1,68.7,1.38427947598253,81.7,23.8,3.4327731092437,16,33.3,2.08125,17.7,18.8,0.941489361702128,96.0740992143898,85.3789491132814,1.12526682762185,27.9,18.9,1.47619047619048,28.0978773982738,4.52969315862057,6.20304210778605,66.9,,97.4,,1.4559043348281,,10.7,,86.6,,8.09345794392523,,33.4,,10.6,,3.15094339622641,,28.2,,24.7,,0.875886524822695,,79.7219713148744,,96.9401477453802,,1.215977805698,,18.4,x,41.7,x,2.26630434782609,x,20.3,x,55.4,x,2.72906403940887,x,25.9,25.9,25.8,15.2,52.1,24.6,24.7,24.5,19.9,42,20.7,0.7,0.1,3.3,34.2,21.9,48.4,29.1,25.7,32.6,36.4,25.5
Turkey,118,74,13,13,12,56,11,7,79512.426,1294.085,16,75.755,95.60142,94.13807,11,49.9,30.1,74.61,,33.9,9.5,10.9,1.7,0.4,,85,109.014135205106,93.985,99.3454827396688,97.424,99.4174374386966,59.7,97,88.9,97.4,97.2,48.1,71.5,87.7,29,16,3000,98.8993534185424,98.6344262295082,99.6302807911524,96.3726935097639,99.0297451626725,89.0419556167245,96,99,98,98,98,85,98,98,0,98,90,,,,,,,,,,,,,,,,,,,,,,,,,,99.8061,99.16708,96.8724659231454,58.3477340145685,29.73388,28.08229,102.81929,102.14632,94.58033,93.67739,94.3489245925111,96.5853752486999,88.23945,87.7254,87.71874,86.36953,,,79512.426,24162.439,6774.643,1.49377052146793,0.75818946626905,14.993,8.247,5.819,39.992,25.865,16.241,52.286,64.256,75.755,2.053,73.887,2.24145314655606,1.31682560532356,5.9,7.9,3.7,1.1,14.7,98.8,,,,,13.3,,,,13335.45,16.7715295216876,,7.1,5.7,29.3,,10,,,98.83901,106.12312,,,99.1,97.7,1.014329580348,98.8,92.3,1.07042253521127,8.2,14.4,1.75609756097561,,,,95.3997366309259,95.5618369073219,0.998303713264185,,,,99.0297451626725,89.0419556167245,1.11216947647623,98.1,y,99,y,1.00917431192661,y,91.1,,99.9,,1.09659714599341,,18.3,,4.3,,4.25581395348837,,,,,,,,92.3481592734137,,96.0458878121263,,1.04004117210138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yemen,38,126,55,59,51,88,43,27,27584.213,867.303,48,64.953,,84.83733,32,52.7,10.3,69,15.4,45.3,46.5,2,16.3,5.2,8,48.9,104.507918462729,,84.0495921927351,68.814,92.8912076059913,46.9,59.8,25.1,44.7,29.8,4.8,11.2,19.9,150,385,60,70.3588632343168,84.6624278409506,62.7895272588884,59.6826798947368,89.932402149243,43.6747603862277,73,76,71,65,70,49,71,71,59,71,70,34,25.3,33.3,,,0.04142,0.0246,0.08293,9900,500,1000,1100,100,500,500,100,100,8,18,21,,,,,,,,67.1699021229267,24.5792083636211,1.42822,1.25763,105.74971,88.8822,91.55952,77.83524,80.3356584142931,72.3739541609191,71.80024,66.69611,47.016,33.61109,43.2,34.2,27584.213,12957.222,4075.161,3.18305760597613,2.06192516459914,24.568,11.472,6.456,53.184,52.084,31.636,41.161,57.877,64.953,3.995,35.187,5.05525348270389,3.3504309908007,22.7,21.1,24.4,9.4,31.9,30.7,18.5,15.9,18.8,,48.7,79.2,81.2,77.1,6297.324,22.8294495840791,,17.1,16.9,67,,48.5,,85,58.14347,38.9423,,2,48.2,24.1,2,73,34.1,2.14076246334311,33.7,51.4,1.52522255192878,24,25.7,0.933852140077821,85.3894740619549,73.0366017793221,1.169132626405,4,0.6,6.66666666666667,89.932402149243,43.6747603862277,2.05913899364179,16.7,,55.7,,3.33532934131737,,19.1,,80.8,,4.2303664921466,,59.2,,25.9,,2.28571428571429,,27,,20.7,,0.766666666666667,,56.3705768634135,,89.855154496739,,1.59400807116909,,0,x,4.2,x,,x,,,,,,,2.6,2.5,2.6,0,8.4,33.1,34.1,32,15.9,55.7,37.2,10.3,3.5,31.3,48.8,44.9,48.9,34.1,35.6,32.5,46.4,22
Zambia,33,182,63,68,58,110,44,23,16591.39,620.261,39,61.874,83.00767,87.40411,11,65.8,72.5,82,10.5,41.8,40,6.2,6.3,2.5,,88,108.480043461284,87.667,100.646802220777,,93.8820233607632,63.8,95.7,55.5,63.3,67.4,4.4,15.7,63.4,400,224,79,61.2253075915602,85.5042525639379,44.4078292382029,31.1118098821014,48.9954544392356,18.7242120865252,99,99,91,87,93,58,91,91,90,90,85,69.7,64.1,74.9,40.6,67.7,4.07886,3.2765957706707,6.45515251430466,1200000,94000,95000,59000,8900,11000,21000,5700,2300,83,65,52,,37.7,,33,,91.19563,86.50945,74.9477419195499,25.5065788475702,,,103.32061,103.98889,86.49473,88.32319,85.8759724425157,88.1322354690055,57.26354,53.76017,30.71657,30.46265,46,51.1,16591.39,8646.649,2820.123,2.79246734164643,2.88822213642097,16.841,17.994,7.78,49.514,45.22,38.131,49.039,45.003,61.874,4.981,41.379,2.93736518173057,4.25398656148584,40.6,41.6,39.5,5.9,31.4,11.3,,,,31.7,46.9,,,,3955.801,23.8424930039014,1.1,16.9,30.7,145,40.6,48.6,75.3,69.1,62.81236,,42.3,38.9,20.4,6.7,3.04477611940298,87.8,50.6,1.73517786561265,36,42.1,1.16944444444444,67.7,61.9,1.09369951534733,92.3748525639733,84.0955482246515,1.09845116078207,49.9,33.5,1.48955223880597,48.9954544392356,18.7242120865252,2.61668978180903,4.9,,29.2,,5.95918367346939,,44.5,,93.6,,2.10337078651685,,47.3,,28.4,,1.66549295774648,,59.1,,67.5,,1.14213197969543,,74.6353152751426,,96.7592157177991,,1.29642670311094,,23.8,x,48.4,x,2.03361344537815,x,24.3,x,51,x,2.09876543209877,x,,,,,,,,,,,,,,,,,,,,,,
